ignore,opentime,openprice,tradeCount,ActiveTurnover,low,endPrice,activeBVolume,high,tradeVolume,volume,endtime,symbol
1705248000000,2537.68000000,2543.44000000,2536.97000000,2543.27000000,1489.30420000,1705248899999,3785320.58731900,5241,816.10810000,2074214.03776700,0,ETHUSDT
1705248900000,2543.27000000,2543.97000000,2533.60000000,2533.60000000,3902.87580000,1705249799999,9911424.01340300,7863,1430.91990000,3634105.46411100,0,ETHUSDT
1705249800000,2533.60000000,2535.49000000,2523.07000000,2524.64000000,5047.04360000,1705250699999,12757549.77368900,11754,2369.40260000,5988157.60397300,0,ETHUSDT
1705250700000,2524.64000000,2528.33000000,2521.35000000,2527.46000000,3048.99780000,1705251599999,7699164.52534800,8235,1401.97580000,3540392.25467500,0,ETHUSDT
1705251600000,2527.46000000,2533.72000000,2524.24000000,2531.92000000,3864.14040000,1705252499999,9772555.80160000,8967,2286.77000000,5782978.14178900,0,ETHUSDT
1705252500000,2531.93000000,2534.24000000,2529.29000000,2532.17000000,2303.27730000,1705253399999,5832463.46011100,8387,1253.80290000,3175094.95036400,0,ETHUSDT
1705253400000,2532.18000000,2538.65000000,2531.50000000,2536.96000000,3116.61030000,1705254299999,7901939.17983300,7697,1597.46580000,4050313.50723900,0,ETHUSDT
1705254300000,2536.97000000,2537.20000000,2527.62000000,2530.95000000,1934.38260000,1705255199999,4899655.02518600,5778,883.84990000,2238676.40977900,0,ETHUSDT
1705255200000,2530.95000000,2536.39000000,2529.70000000,2536.38000000,1660.58760000,1705256099999,4205584.95713200,4653,1304.59740000,3304132.91823700,0,ETHUSDT
1705256100000,2536.39000000,2538.00000000,2522.02000000,2523.04000000,1977.58380000,1705256999999,5002106.52981400,7089,808.22050000,2044251.88280200,0,ETHUSDT
1705257000000,2523.03000000,2532.39000000,2522.50000000,2528.12000000,2431.21230000,1705257899999,6144305.77210600,7400,1266.12900000,3199587.56083500,0,ETHUSDT
1705257900000,2528.13000000,2532.91000000,2527.60000000,2531.60000000,2343.91280000,1705258799999,5932341.77642900,6504,1211.52160000,3066094.57235000,0,ETHUSDT
1705258800000,2531.60000000,2532.85000000,2512.00000000,2517.81000000,2597.20930000,1705259699999,6551746.54434700,9555,953.26490000,2405038.11831200,0,ETHUSDT
1705259700000,2517.80000000,2519.85000000,2502.00000000,2513.70000000,4198.79260000,1705260599999,10553845.62457900,15325,1801.84090000,4529273.90502500,0,ETHUSDT
1705260600000,2513.69000000,2516.36000000,2508.56000000,2514.75000000,3336.59130000,1705261499999,8383947.84399100,10792,1542.95970000,3877023.56319100,0,ETHUSDT
1705261500000,2514.75000000,2520.00000000,2500.00000000,2501.00000000,8213.65840000,1705262399999,20599846.25405500,16534,3996.29950000,10027131.52171800,0,ETHUSDT
1705262400000,2500.99000000,2511.00000000,2480.41000000,2510.99000000,11392.53650000,1705263299999,28448250.99220900,23841,5322.14670000,13295952.23686500,0,ETHUSDT
1705263300000,2511.00000000,2517.00000000,2505.80000000,2514.57000000,3875.02100000,1705264199999,9735620.21687200,13027,2291.20160000,5757452.07540800,0,ETHUSDT
1705264200000,2514.57000000,2519.00000000,2510.34000000,2513.87000000,2085.31820000,1705265099999,5245816.33116700,8976,1000.76630000,2517509.48318600,0,ETHUSDT
1705265100000,2513.87000000,2519.12000000,2508.57000000,2508.94000000,1414.67620000,1705265999999,3555904.53503100,7192,637.37320000,1602429.83922000,0,ETHUSDT
1705266000000,2508.94000000,2519.80000000,2508.53000000,2518.51000000,1587.84440000,1705266899999,3993417.63562100,8010,934.81120000,2350996.57205500,0,ETHUSDT
1705266900000,2518.51000000,2518.52000000,2507.60000000,2508.12000000,2548.66770000,1705267799999,6402774.77792200,11035,1043.85860000,2621674.95423200,0,ETHUSDT
1705267800000,2508.12000000,2513.17000000,2498.60000000,2510.80000000,5522.25770000,1705268699999,13833382.26115100,13351,2272.32250000,5693157.65673300,0,ETHUSDT
1705268700000,2510.80000000,2527.53000000,2509.30000000,2527.20000000,3670.53420000,1705269599999,9254137.45651400,12974,2178.82650000,5491441.40490300,0,ETHUSDT
1705269600000,2527.21000000,2531.93000000,2524.52000000,2529.06000000,2448.94980000,1705270499999,6192336.68850600,9408,1285.67640000,3250982.80466100,0,ETHUSDT
1705270500000,2529.06000000,2529.06000000,2518.00000000,2518.01000000,1036.26380000,1705271399999,2615431.32049100,5498,406.12880000,1025075.62103800,0,ETHUSDT
1705271400000,2518.01000000,2518.30000000,2503.46000000,2513.72000000,3607.60610000,1705272299999,9061975.13884800,11609,1708.00910000,4289224.32527800,0,ETHUSDT
1705272300000,2513.72000000,2515.94000000,2507.81000000,2508.84000000,2431.43820000,1705273199999,6105149.61173700,8826,1164.30550000,2923351.83065000,0,ETHUSDT
1705273200000,2508.83000000,2511.17000000,2480.00000000,2484.76000000,12003.29320000,1705274099999,29906679.89146400,21741,5228.96330000,13027990.68053000,0,ETHUSDT
1705274100000,2484.76000000,2490.58000000,2480.00000000,2484.79000000,8170.23900000,1705274999999,20309412.17228700,12062,3988.78230000,9915230.45751600,0,ETHUSDT
1705275000000,2484.80000000,2493.37000000,2470.00000000,2479.61000000,12529.00240000,1705275899999,31044378.43486600,19216,5851.87920000,14500753.44070300,0,ETHUSDT
1705275900000,2479.61000000,2487.65000000,2470.00000000,2472.87000000,7874.25890000,1705276799999,19505054.45907800,12237,3612.59500000,8946409.61906000,0,ETHUSDT
1705276800000,2472.87000000,2487.92000000,2470.92000000,2485.89000000,11830.16120000,1705277699999,29317405.40433100,16864,5544.96830000,13739627.91392800,0,ETHUSDT
1705277700000,2485.89000000,2495.43000000,2484.62000000,2493.32000000,6824.26640000,1705278599999,16995098.94950200,10083,4111.27100000,10238900.21663900,0,ETHUSDT
1705278600000,2493.33000000,2502.07000000,2487.76000000,2501.85000000,3968.40080000,1705279499999,9909972.56937800,8356,2434.65830000,6080357.78473900,0,ETHUSDT
1705279500000,2501.85000000,2502.40000000,2492.00000000,2495.60000000,7195.77720000,1705280399999,17957867.71067500,9743,3403.29280000,8492348.43759600,0,ETHUSDT
1705280400000,2495.60000000,2499.88000000,2488.00000000,2491.74000000,5556.70780000,1705281299999,13847383.18545400,6371,2970.53150000,7401776.05620500,0,ETHUSDT
1705281300000,2491.74000000,2501.54000000,2487.43000000,2496.67000000,5316.77610000,1705282199999,13262715.84876500,7958,2477.93060000,6181084.79961900,0,ETHUSDT
1705282200000,2496.67000000,2512.64000000,2494.04000000,2509.56000000,7491.83070000,1705283099999,18774117.47101900,16270,4111.96180000,10304721.34075000,0,ETHUSDT
1705283100000,2509.55000000,2510.60000000,2504.37000000,2506.11000000,7062.83040000,1705283999999,17707790.05170000,14762,3629.49740000,9099776.26021900,0,ETHUSDT
1705284000000,2506.11000000,2506.88000000,2497.20000000,2503.41000000,12241.73510000,1705284899999,30616984.72517100,14375,6338.82010000,15851096.90210500,0,ETHUSDT
1705284900000,2503.41000000,2504.29000000,2497.86000000,2500.49000000,2473.84870000,1705285799999,6187337.11741100,6252,949.03830000,2373581.98229300,0,ETHUSDT
1705285800000,2500.50000000,2501.44000000,2491.96000000,2497.85000000,4389.98500000,1705286699999,10960332.37741400,6322,1682.62520000,4199437.30517900,0,ETHUSDT
1705286700000,2497.85000000,2506.17000000,2496.66000000,2506.03000000,3351.60540000,1705287599999,8385699.56291000,8658,1647.10290000,4120571.37235500,0,ETHUSDT
1705287600000,2506.03000000,2510.00000000,2503.79000000,2508.14000000,3245.09380000,1705288499999,8136000.08799000,9390,1515.77350000,3799962.01873800,0,ETHUSDT
1705288500000,2508.15000000,2513.91000000,2504.86000000,2513.90000000,3394.84370000,1705289399999,8521338.85189700,8675,2189.53840000,5495190.40193200,0,ETHUSDT
1705289400000,2513.91000000,2513.91000000,2504.98000000,2506.29000000,5825.63730000,1705290299999,14613110.24112900,9454,2901.71840000,7278450.54152000,0,ETHUSDT
1705290300000,2506.29000000,2506.99000000,2501.71000000,2503.32000000,3963.14600000,1705291199999,9923548.47344400,9071,1286.43210000,3221587.09590200,0,ETHUSDT
1705291200000,2503.32000000,2509.01000000,2502.97000000,2508.07000000,2190.78410000,1705292099999,5488466.01197500,6497,1160.88240000,2908391.71539900,0,ETHUSDT
1705292100000,2508.08000000,2511.42000000,2504.33000000,2509.25000000,2328.88040000,1705292999999,5842332.27027600,7786,1280.81340000,3212864.40100400,0,ETHUSDT
1705293000000,2509.24000000,2512.48000000,2506.63000000,2506.96000000,1321.29950000,1705293899999,3315818.04575500,5881,469.45710000,1178116.77130000,0,ETHUSDT
1705293900000,2506.96000000,2510.00000000,2505.47000000,2509.89000000,1518.59590000,1705294799999,3809272.11231000,5498,676.52600000,1696949.49610800,0,ETHUSDT
1705294800000,2509.89000000,2517.62000000,2509.82000000,2517.61000000,3001.13730000,1705295699999,7543685.56963600,8479,1707.66050000,4292480.62787300,0,ETHUSDT
1705295700000,2517.61000000,2519.00000000,2512.81000000,2513.23000000,2340.67690000,1705296599999,5888279.97097200,7917,947.43190000,2383361.20559400,0,ETHUSDT
1705296600000,2513.23000000,2515.28000000,2510.37000000,2511.49000000,1699.68350000,1705297499999,4269851.84369800,7093,715.07390000,1796306.47297000,0,ETHUSDT
1705297500000,2511.49000000,2519.29000000,2511.36000000,2518.49000000,1897.02330000,1705298399999,4771813.58280100,6689,1369.28120000,3444533.80039500,0,ETHUSDT
1705298400000,2518.49000000,2521.00000000,2515.91000000,2517.69000000,2084.42830000,1705299299999,5249928.37953500,7451,1118.61110000,2817454.27667700,0,ETHUSDT
1705299300000,2517.70000000,2519.71000000,2513.04000000,2517.55000000,1805.39800000,1705300199999,4543301.44018800,7562,982.19470000,2471739.39655800,0,ETHUSDT
1705300200000,2517.56000000,2517.76000000,2511.16000000,2512.48000000,1343.54590000,1705301099999,3379442.55583600,6916,566.38820000,1424674.71857300,0,ETHUSDT
1705301100000,2512.47000000,2514.87000000,2510.85000000,2513.00000000,1553.00760000,1705301999999,3901860.70366800,6105,546.14830000,1372165.19349800,0,ETHUSDT
1705302000000,2513.00000000,2513.56000000,2509.09000000,2511.14000000,2501.21270000,1705302899999,6281021.64451300,5936,1050.71890000,2638213.37582000,0,ETHUSDT
1705302900000,2511.14000000,2511.15000000,2507.58000000,2509.70000000,1666.42450000,1705303799999,4181394.47790900,6519,775.61690000,1946159.44631400,0,ETHUSDT
1705303800000,2509.70000000,2510.51000000,2503.46000000,2509.57000000,2702.09140000,1705304699999,6775514.03435800,9045,1678.68400000,4209836.12624800,0,ETHUSDT
1705304700000,2509.56000000,2517.09000000,2509.38000000,2513.29000000,1678.07250000,1705305599999,4217530.33409300,6393,1186.71510000,2982614.85872000,0,ETHUSDT
1705305600000,2513.29000000,2516.36000000,2507.48000000,2507.99000000,1809.37940000,1705306499999,4544126.12216300,8384,813.34880000,2042949.24095400,0,ETHUSDT
1705306500000,2507.99000000,2514.19000000,2506.88000000,2510.38000000,1173.78740000,1705307399999,2948172.29375700,6124,524.40530000,1317182.69983400,0,ETHUSDT
1705307400000,2510.38000000,2518.00000000,2510.38000000,2514.75000000,1106.17020000,1705308299999,2781982.08475900,6874,674.45800000,1696181.83196700,0,ETHUSDT
1705308300000,2514.75000000,2517.66000000,2511.51000000,2513.19000000,1437.16090000,1705309199999,3613672.99651000,7761,811.39200000,2040296.84040800,0,ETHUSDT
1705309200000,2513.19000000,2516.32000000,2509.87000000,2516.31000000,2234.65430000,1705310099999,5612804.24021000,6483,810.95270000,2037127.05498400,0,ETHUSDT
1705310100000,2516.32000000,2525.94000000,2515.84000000,2525.81000000,3881.29310000,1705310999999,9793638.92954400,10823,2614.89800000,6598164.62736300,0,ETHUSDT
1705311000000,2525.81000000,2530.00000000,2521.41000000,2529.15000000,2594.27550000,1705311899999,6552876.57995200,9075,1390.55490000,3512708.24129700,0,ETHUSDT
1705311900000,2529.15000000,2533.63000000,2527.71000000,2528.16000000,2955.62820000,1705312799999,7478580.95105300,9088,1952.69380000,4940700.35391600,0,ETHUSDT
1705312800000,2528.15000000,2531.00000000,2526.05000000,2530.12000000,1945.74810000,1705313699999,4919571.20528000,7188,843.08980000,2131782.05712300,0,ETHUSDT
1705313700000,2530.12000000,2533.72000000,2526.20000000,2526.69000000,1803.62320000,1705314599999,4561750.34052300,7572,829.53320000,2098133.05399700,0,ETHUSDT
1705314600000,2526.69000000,2540.89000000,2526.68000000,2539.15000000,3860.79720000,1705315499999,9785279.19270100,11161,2167.10250000,5493394.20050500,0,ETHUSDT
1705315500000,2539.16000000,2541.00000000,2532.78000000,2535.22000000,4458.67860000,1705316399999,11309905.67849100,11316,1434.46500000,3639279.11786400,0,ETHUSDT
1705316400000,2535.22000000,2537.19000000,2532.00000000,2536.89000000,1444.44180000,1705317299999,3661080.96066800,7703,737.75070000,1869929.78605300,0,ETHUSDT
1705317300000,2536.88000000,2538.90000000,2532.00000000,2535.94000000,1746.08760000,1705318199999,4427173.14122600,7796,1127.16820000,2857927.90787900,0,ETHUSDT
1705318200000,2535.94000000,2540.60000000,2534.70000000,2539.15000000,1408.75090000,1705319099999,3576252.28705300,6880,728.49220000,1849305.53134700,0,ETHUSDT
1705319100000,2539.15000000,2542.86000000,2538.14000000,2539.35000000,3200.23290000,1705319999999,8131376.05112100,10124,1842.49920000,4681751.68883100,0,ETHUSDT
1705320000000,2539.36000000,2543.32000000,2538.35000000,2542.44000000,3328.12200000,1705320899999,8454416.36185400,9815,1748.85550000,4442617.16384600,0,ETHUSDT
1705320900000,2542.44000000,2548.00000000,2539.16000000,2544.56000000,5083.36260000,1705321799999,12929017.43248400,15550,2593.20490000,6596648.53758200,0,ETHUSDT
1705321800000,2544.55000000,2546.03000000,2536.79000000,2537.07000000,4443.69350000,1705322699999,11296233.61123900,12779,1486.93890000,3780998.06842900,0,ETHUSDT
1705322700000,2537.06000000,2542.00000000,2533.00000000,2540.74000000,3894.92370000,1705323599999,9886429.60492400,13083,1684.89150000,4277503.02220000,0,ETHUSDT
1705323600000,2540.75000000,2542.41000000,2535.00000000,2536.07000000,3061.13550000,1705324499999,7772014.59905600,11219,1266.81650000,3216681.95094100,0,ETHUSDT
1705324500000,2536.08000000,2545.17000000,2534.52000000,2544.78000000,2862.64770000,1705325399999,7271403.28835500,9619,1843.58530000,4683475.73645400,0,ETHUSDT
1705325400000,2544.79000000,2545.00000000,2540.12000000,2544.01000000,3331.71900000,1705326299999,8473188.62267800,10030,1752.28420000,4456061.43006100,0,ETHUSDT
1705326300000,2544.02000000,2549.02000000,2537.00000000,2538.78000000,5238.23090000,1705327199999,13319978.92876500,14772,3138.68820000,7981494.24993200,0,ETHUSDT
1705327200000,2538.79000000,2540.00000000,2526.21000000,2530.81000000,7207.53010000,1705328099999,18262396.54287700,17167,2645.84240000,6704067.29099300,0,ETHUSDT
1705328100000,2530.82000000,2530.82000000,2515.32000000,2519.23000000,5645.75180000,1705328999999,14251090.65166500,18028,2152.76320000,5434224.21889700,0,ETHUSDT
1705329000000,2519.23000000,2523.31000000,2514.16000000,2520.53000000,5384.58310000,1705329899999,13563640.92368200,18428,2489.73500000,6271551.32619500,0,ETHUSDT
1705329900000,2520.53000000,2522.50000000,2505.80000000,2508.01000000,6442.46450000,1705330799999,16193383.72051000,15782,2356.77480000,5923669.02943900,0,ETHUSDT
1705330800000,2508.01000000,2520.88000000,2508.00000000,2519.84000000,4593.39480000,1705331699999,11552921.58963700,8564,2303.48990000,5792429.18672800,0,ETHUSDT
1705331700000,2519.84000000,2523.09000000,2513.18000000,2521.00000000,3975.42580000,1705332599999,10008566.24315400,8135,1969.28440000,4957879.81025900,0,ETHUSDT
1705332600000,2520.99000000,2524.73000000,2516.57000000,2518.90000000,3182.44080000,1705333499999,8023726.20406800,6465,1789.39890000,4511383.94300100,0,ETHUSDT
1705333500000,2518.90000000,2518.90000000,2508.36000000,2514.49000000,3448.65820000,1705334399999,8660194.08761200,7470,1544.00170000,3876993.03862400,0,ETHUSDT
1705334400000,2514.49000000,2520.29000000,2514.05000000,2518.28000000,2925.54290000,1705335299999,7365507.11552900,7032,1574.26060000,3963235.23732000,0,ETHUSDT
1705335300000,2518.28000000,2522.73000000,2516.70000000,2520.98000000,1587.93430000,1705336199999,4001630.61782800,5175,740.28550000,1865439.47416300,0,ETHUSDT
1705336200000,2520.99000000,2527.36000000,2517.44000000,2527.28000000,2371.39260000,1705337099999,5980476.26092000,6137,1535.09830000,3872093.52678100,0,ETHUSDT
1705337100000,2527.28000000,2527.28000000,2523.00000000,2523.74000000,1966.66140000,1705337999999,4966439.72324800,5538,766.22040000,1934824.18780900,0,ETHUSDT
1705338000000,2523.74000000,2536.76000000,2523.72000000,2533.61000000,3227.28260000,1705338899999,8169095.11015700,7430,1801.58870000,4559898.90463000,0,ETHUSDT
1705338900000,2533.61000000,2534.46000000,2528.22000000,2533.80000000,3112.67030000,1705339799999,7882211.68564400,4861,1309.34460000,3315431.70813900,0,ETHUSDT
1705339800000,2533.80000000,2534.41000000,2528.73000000,2529.11000000,1346.90360000,1705340699999,3409754.86750000,4331,577.79680000,1462720.71048000,0,ETHUSDT
1705340700000,2529.11000000,2536.13000000,2528.16000000,2532.38000000,2425.40540000,1705341599999,6143583.25329300,4817,1587.72930000,4022089.70895200,0,ETHUSDT
1705341600000,2532.38000000,2537.61000000,2532.38000000,2535.35000000,1990.46370000,1705342499999,5046522.11093800,5530,1103.27670000,2796980.91785100,0,ETHUSDT
1705342500000,2535.35000000,2547.53000000,2535.00000000,2547.05000000,4322.32850000,1705343399999,10986000.81772600,9523,2704.57750000,6874676.23281400,0,ETHUSDT
1705343400000,2547.05000000,2553.82000000,2545.12000000,2553.65000000,9367.58760000,1705344299999,23889702.78159400,10843,7043.25920000,17961212.74607600,0,ETHUSDT
1705344300000,2553.65000000,2553.82000000,2536.93000000,2539.99000000,5567.89330000,1705345199999,14168757.37538200,10600,2282.76290000,5809890.32573000,0,ETHUSDT
1705345200000,2539.99000000,2546.15000000,2537.55000000,2539.93000000,2488.97630000,1705346099999,6327202.32728500,5450,1471.50940000,3740403.71469300,0,ETHUSDT
1705346100000,2539.93000000,2545.79000000,2538.24000000,2544.44000000,2187.55530000,1705346999999,5561013.48275500,5100,1037.36860000,2637007.07565900,0,ETHUSDT
1705347000000,2544.44000000,2544.45000000,2532.20000000,2534.01000000,2401.54960000,1705347899999,6096115.58784200,6186,1234.71330000,3134783.37064400,0,ETHUSDT
1705347900000,2534.00000000,2538.40000000,2531.00000000,2534.70000000,2140.55370000,1705348799999,5425484.56179800,5750,859.07830000,2177506.82573500,0,ETHUSDT
1705348800000,2534.69000000,2538.43000000,2532.75000000,2537.43000000,1265.60860000,1705349699999,3210663.55771400,4223,578.64970000,1467884.81405400,0,ETHUSDT
1705349700000,2537.42000000,2539.38000000,2534.03000000,2534.76000000,1080.75150000,1705350599999,2741552.96545700,3764,530.05020000,1344569.77346500,0,ETHUSDT
1705350600000,2534.77000000,2535.58000000,2527.76000000,2528.91000000,1758.88070000,1705351499999,4452369.91783200,4977,640.02160000,1619794.34898600,0,ETHUSDT
1705351500000,2528.90000000,2530.61000000,2525.11000000,2530.61000000,1695.56800000,1705352399999,4285105.52617000,4861,980.13900000,2477139.26845500,0,ETHUSDT
1705352400000,2530.60000000,2530.61000000,2526.00000000,2526.34000000,1129.87640000,1705353299999,2856160.81933200,3897,630.11510000,1592744.30787100,0,ETHUSDT
1705353300000,2526.35000000,2528.86000000,2521.33000000,2521.99000000,1787.35500000,1705354199999,4513374.99109000,5032,843.92180000,2131318.86633700,0,ETHUSDT
1705354200000,2521.99000000,2526.86000000,2521.64000000,2524.63000000,1216.03340000,1705355099999,3070274.55533800,3768,506.57380000,1278941.70676700,0,ETHUSDT
1705355100000,2524.63000000,2525.55000000,2521.82000000,2522.13000000,959.40590000,1705355999999,2420897.83968600,3626,414.23790000,1045218.01313900,0,ETHUSDT
1705356000000,2522.13000000,2525.12000000,2509.50000000,2511.71000000,2831.00850000,1705356899999,7125194.30871300,7684,1038.96810000,2615111.37497000,0,ETHUSDT
1705356900000,2511.71000000,2512.70000000,2500.33000000,2512.70000000,5126.51320000,1705357799999,12845809.02453200,10089,2174.74990000,5450591.79853500,0,ETHUSDT
1705357800000,2512.70000000,2518.75000000,2510.81000000,2518.37000000,2156.40970000,1705358699999,5425377.01446400,4762,1246.68690000,3136582.74873000,0,ETHUSDT
1705358700000,2518.37000000,2519.22000000,2511.78000000,2513.98000000,1553.50180000,1705359599999,3906306.20267800,3719,1029.33190000,2588032.71750800,0,ETHUSDT
1705359600000,2513.97000000,2519.90000000,2511.00000000,2516.82000000,3244.73780000,1705360499999,8161501.34578700,5996,1933.57830000,4863658.31065100,0,ETHUSDT
1705360500000,2516.82000000,2517.62000000,2513.13000000,2517.07000000,1489.61490000,1705361399999,3747213.58786200,4185,817.97620000,2057657.32483800,0,ETHUSDT
1705361400000,2517.07000000,2518.93000000,2514.09000000,2515.51000000,2041.33100000,1705362299999,5136073.00161100,4402,1092.07480000,2747539.24973200,0,ETHUSDT
1705362300000,2515.51000000,2517.18000000,2510.88000000,2511.78000000,2530.88370000,1705363199999,6361541.46061200,4461,1500.76750000,3772002.79957700,0,ETHUSDT
1705363200000,2511.79000000,2516.12000000,2510.44000000,2511.92000000,3542.43110000,1705364099999,8900284.03435500,5765,2269.39400000,5701649.48547700,0,ETHUSDT
1705364100000,2511.91000000,2515.80000000,2507.03000000,2513.03000000,2578.86720000,1705364999999,6477677.18048100,7046,955.68950000,2400059.82902700,0,ETHUSDT
1705365000000,2513.03000000,2513.05000000,2506.32000000,2507.41000000,1815.63810000,1705365899999,4555655.54358300,8692,854.32250000,2143441.58383600,0,ETHUSDT
1705365900000,2507.41000000,2510.66000000,2506.08000000,2509.20000000,1419.37300000,1705366799999,3560527.63887800,6127,729.07980000,1828841.62826500,0,ETHUSDT
1705366800000,2509.21000000,2522.40000000,2508.47000000,2519.60000000,3632.31990000,1705367699999,9143993.28530400,11333,2194.33610000,5523531.54164800,0,ETHUSDT
1705367700000,2519.60000000,2520.48000000,2513.77000000,2516.60000000,2311.00620000,1705368599999,5815718.92414300,8891,867.46790000,2183152.50105200,0,ETHUSDT
1705368600000,2516.60000000,2517.34000000,2505.00000000,2506.97000000,2209.36260000,1705369499999,5544365.17179200,9442,1128.35500000,2831522.59133900,0,ETHUSDT
1705369500000,2506.98000000,2515.98000000,2506.97000000,2514.16000000,1687.32890000,1705370399999,4239992.55018700,8533,1038.72190000,2610064.82629500,0,ETHUSDT
1705370400000,2514.16000000,2521.39000000,2512.03000000,2519.61000000,1637.66480000,1705371299999,4121858.78862300,8000,753.40250000,1896355.44260500,0,ETHUSDT
1705371300000,2519.61000000,2523.20000000,2518.60000000,2523.00000000,1523.37200000,1705372199999,3840933.34401400,6231,987.19300000,2489074.50388300,0,ETHUSDT
1705372200000,2523.01000000,2528.86000000,2518.75000000,2518.75000000,2275.77670000,1705373099999,5743120.74333800,8598,1052.59150000,2656606.41473500,0,ETHUSDT
1705373100000,2518.76000000,2520.89000000,2515.28000000,2517.50000000,2914.94030000,1705373999999,7339508.49048200,7325,1802.26830000,4538394.87478000,0,ETHUSDT
1705374000000,2517.51000000,2520.46000000,2516.40000000,2518.96000000,1631.49580000,1705374899999,4110172.28033900,5320,665.74210000,1676958.82720100,0,ETHUSDT
1705374900000,2518.96000000,2527.58000000,2518.96000000,2521.60000000,2569.87370000,1705375799999,6483664.56421000,8205,1454.35330000,3668755.12451200,0,ETHUSDT
1705375800000,2521.61000000,2532.18000000,2521.11000000,2529.81000000,2948.50720000,1705376699999,7451547.80486100,10719,2013.60970000,5088283.10080100,0,ETHUSDT
1705376700000,2529.82000000,2538.23000000,2526.05000000,2537.60000000,3651.97430000,1705377599999,9250731.52404300,10653,2247.16530000,5692559.20957000,0,ETHUSDT
1705377600000,2537.60000000,2539.36000000,2534.13000000,2535.44000000,2370.84510000,1705378499999,6010771.94167400,7668,1488.75410000,3774168.90815600,0,ETHUSDT
1705378500000,2535.44000000,2536.47000000,2532.78000000,2533.00000000,1825.22060000,1705379399999,4625943.33991500,5902,678.77810000,1720323.85802100,0,ETHUSDT
1705379400000,2533.00000000,2533.66000000,2528.86000000,2532.08000000,2035.58630000,1705380299999,5152115.25359200,6634,971.19370000,2457994.30368700,0,ETHUSDT
1705380300000,2532.09000000,2533.00000000,2528.00000000,2530.50000000,2410.42340000,1705381199999,6097965.46403300,7214,1004.09970000,2540556.44264100,0,ETHUSDT
1705381200000,2530.49000000,2532.36000000,2528.00000000,2532.26000000,1448.70520000,1705382099999,3666013.10809400,6066,658.42940000,1666110.78965900,0,ETHUSDT
1705382100000,2532.26000000,2535.00000000,2530.54000000,2534.99000000,1506.96100000,1705382999999,3816953.55842700,5463,595.03050000,1507209.59107700,0,ETHUSDT
1705383000000,2534.99000000,2542.14000000,2531.94000000,2539.18000000,3159.42240000,1705383899999,8019255.32562700,9346,1945.87010000,4939322.10073300,0,ETHUSDT
1705383900000,2539.18000000,2540.14000000,2531.03000000,2531.04000000,2288.15800000,1705384799999,5801449.00699500,8151,891.06650000,2259124.00875200,0,ETHUSDT
1705384800000,2531.03000000,2532.60000000,2528.06000000,2529.58000000,2234.37850000,1705385699999,5652645.11744300,7858,1260.02300000,3187329.35699200,0,ETHUSDT
1705385700000,2529.58000000,2533.51000000,2525.43000000,2533.51000000,3689.03060000,1705386599999,9328850.89686600,7144,1103.49700000,2791308.92250100,0,ETHUSDT
1705386600000,2533.51000000,2536.84000000,2531.54000000,2531.54000000,1813.49360000,1705387499999,4595798.66053400,6478,903.50240000,2289860.68732800,0,ETHUSDT
1705387500000,2531.54000000,2533.48000000,2529.09000000,2531.05000000,1268.00770000,1705388399999,3209543.64803600,4718,624.45330000,1580510.47635800,0,ETHUSDT
